,STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,REPORTTPYE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYPRSENTWEATHERTYPE,HOURLYDRYBULBTEMPF,HOURLYDRYBULBTEMPC,HOURLYWETBULBTEMPF,HOURLYWETBULBTEMPC,HOURLYDewPointTempF,HOURLYDewPointTempC,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindDirection,HOURLYWindGustSpeed,HOURLYStationPressure,HOURLYPressureTendency,HOURLYPressureChange,HOURLYSeaLevelPressure,HOURLYPrecip,HOURLYAltimeterSetting,DAILYSunrise,DAILYSunset
0,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/1/2016 5:51,FM-15,OVC:08 18,10,-SN:03 |SN:71 |,29,-1.7,26,-3.2,21,-6.1,72,13,240,23,28.84,,,30.18,T,30.12,744,0
1,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/1/2016 6:51,FM-15,OVC:08 18,10,-SN:03 |SN:71 |,30,-1.1,27,-2.7,22,-5.6,72,9,240,,28.85,5,,30.19,T,30.13,744,0
2,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/1/2016 7:00,FM-12,15,,0,30,-1.1,27,-2.7,22,-5.6,72,9,240,,28.88,5,0.03,30.19,,,744,2.5
3,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/1/2016 7:19,FM-16,OVC:08 18,10,0,30,-1.1,27,-2.7,22,-5.6,72,10,260,21,28.85,,,,T,30.13,744,3
4,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/1/2016 7:51,FM-15,OVC:08 20,10,0,30,-1.1,27,-2.7,22,-5.6,72,10,250,25,28.86,,,30.2,T,30.14,744,3
5,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/1/2016 8:51,FM-15,OVC:08 20,10,-SN:03 |SN:71 |,30,-1.1,27,-2.9,21,-6.1,69,15,250,21,28.85,,,30.2,T,30.13,744,0
6,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/1/2016 9:51,FM-15,BKN:07 28 OVC:08 37,10,0,31,-0.6,27,-2.7,19,-7.2,61,22,280,30,28.86,1,,30.2,T,30.14,744,3.5
7,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/1/2016 10:00,FM-12,26,,0,31,-0.6,27,-2.7,19,-7.2,61,22,280,,28.89,1,-0.01,30.2,,,744,2
8,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/1/2016 10:06,FM-16,SCT:04 28 BKN:07 37,10,0,31,-0.6,27,-2.8,18,-7.8,59,15,270,29,28.86,,,,,30.14,744,3.5
9,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/1/2016 10:51,FM-15,FEW:02 32 BKN:07 45 BKN:07 150,10,0,31,-0.6,27,-3,16,-8.9,54,14,270,28,28.86,,,30.2,0,30.14,744,2.5
10,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/1/2016 11:51,FM-15,SCT:04 28 BKN:07 40,10,0,32,0,28,-2.3,19,-7.2,59,17,260,23,28.83,,,30.17,T,30.11,744,3.5
11,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/1/2016 12:51,FM-15,FEW:02 30 BKN:07 41,10,0,34,1.1,29,-1.7,17,-8.3,50,10,250,28,28.79,8,,30.14,0,30.07,744,2.5
12,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/1/2016 13:00,FM-12,26,,0,34,1.1,29,-1.7,17,-8.3,50,10,250,,28.82,8,0.06,30.14,,,744,2
13,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/1/2016 13:51,FM-15,BKN:07 39,10,0,33,0.6,28,-2.1,17,-8.3,52,14,250,23,28.78,,,30.12,0,30.06,744,3.5
14,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/1/2016 14:51,FM-15,BKN:07 39 BKN:07 47,10,0,35,1.7,30,-1.2,18,-7.8,50,11,270,20,28.77,,,30.12,0,30.05,744,3.5
15,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/1/2016 15:51,FM-15,BKN:07 43 BKN:07 55,10,0,34,1.1,29,-1.7,16,-8.9,48,15,260,22,28.79,5,,30.13,0,30.07,744,3.5
16,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/1/2016 16:00,FM-12,41,,0,34,1.1,29,-1.7,16,-8.9,48,15,260,,28.82,5,0.01,30.13,,,744,2.5
17,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/1/2016 16:51,FM-15,BKN:07 44 BKN:07 55,10,0,33,0.6,28,-2.2,16,-8.9,49,10,260,24,28.8,,,30.14,0,30.08,744,3.5
18,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/1/2016 17:51,FM-15,BKN:07 44,10,0,32,0,27,-2.6,16,-8.9,52,13,250,18,28.8,,,30.14,0,30.08,744,3.5
19,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/1/2016 18:51,FM-15,BKN:07 40,10,0,32,0,27,-2.5,17,-8.3,54,14,260,21,28.81,3,,30.16,0,30.09,744,3.5
20,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/1/2016 19:00,FM-12,41,,0,32,0,27,-2.5,17,-8.3,54,14,260,,28.84,3,-0.03,30.16,,,744,2.5
21,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/1/2016 19:51,FM-15,OVC:08 38,10,0,32,0,28,-2.4,18,-7.8,56,16,280,21,28.82,,,30.17,0,30.1,744,3
22,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/1/2016 20:51,FM-15,OVC:08 36,10,0,31,-0.6,27,-2.9,17,-8.3,56,17,270,26,28.83,,,30.17,0,30.11,744,3
23,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/1/2016 21:51,FM-15,OVC:08 32,10,0,31,-0.6,27,-2.9,17,-8.3,56,14,260,21,28.84,3,,30.18,0,30.12,744,3
24,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/1/2016 22:00,FM-12,26,,0,31,-0.6,27,-2.9,17,-8.3,56,14,260,,28.87,3,-0.02,30.18,,,744,2
25,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/1/2016 22:45,FM-16,OVC:08 29,10,0,30,-1,26,-3.2,18,-8,59,10,250,,28.84,,,,,30.12,744,3
26,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/1/2016 22:51,FM-15,OVC:08 29,10,0,30,-1.1,26,-3.2,18,-7.8,61,10,240,,28.84,,,30.19,0,30.12,744,3
27,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/2/2016 5:51,FM-15,OVC:08 18,10,0,27,-2.8,24,-4.4,18,-7.8,69,10,230,,28.82,,,30.16,0,30.1,744,3
28,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/2/2016 6:51,FM-15,OVC:08 18,10,0,27,-2.8,24,-4.3,19,-7.2,72,8,250,,28.82,6,,30.16,0,30.1,744,3
29,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/2/2016 7:00,FM-12,15,,0,27,-2.8,24,-4.3,19,-7.2,72,8,250,,28.85,6,0.01,30.16,,,744,2.5
30,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/2/2016 7:51,FM-15,OVC:08 18,10,0,27,-2.8,24,-4.3,19,-7.2,72,9,220,,28.81,,,30.16,0,30.09,744,3
31,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/2/2016 8:51,FM-15,OVC:08 16,10,0,27,-2.8,25,-4.1,20,-6.7,75,10,260,18,28.83,,,30.18,0,30.11,744,3
32,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/2/2016 9:51,FM-15,OVC:08 16,10,0,28,-2.2,25,-3.8,20,-6.7,72,16,230,22,28.83,0,,30.17,0,30.11,744,3
33,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/2/2016 10:00,FM-12,15,,0,28,-2.2,25,-3.8,20,-6.7,72,16,230,,28.86,,0.01,30.17,,,744,2.5
34,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/2/2016 10:51,FM-15,OVC:08 16,10,0,28,-2.2,25,-3.6,21,-6.1,75,10,260,,28.82,,,30.17,0,30.1,744,3
35,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/2/2016 11:51,FM-15,OVC:08 18,10,0,29,-1.7,26,-3.2,21,-6.1,72,10,270,,28.8,,,30.14,0,30.08,744,3
36,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/2/2016 12:51,FM-15,OVC:08 23,10,0,30,-1.1,27,-2.9,21,-6.1,69,8,250,,28.76,8,,30.1,0,30.04,744,2.5
37,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/2/2016 13:00,FM-12,26,,0,30,-1.1,27,-2.9,21,-6.1,69,8,250,,28.79,8,0.06,30.1,,,744,2
38,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/2/2016 13:51,FM-15,OVC:08 27,10,0,32,0,28,-2.1,21,-6.1,64,10,260,,28.74,,,30.08,0,30.02,744,3
39,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/2/2016 14:51,FM-15,OVC:08 28,10,0,33,0.6,29,-1.7,21,-6.1,61,8,250,,28.73,,,30.07,0,30.01,744,3
40,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/2/2016 15:18,FM-16,BKN:07 31,10,0,34,1.1,30,-1.3,21,-6.1,59,6,250,,28.73,,,,,30.01,744,3.5
41,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/2/2016 15:51,FM-15,SCT:04 31,10,0,35,1.7,30,-0.9,21,-6.1,57,9,270,,28.73,6,,30.07,0,30.01,744,4
42,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/2/2016 16:00,FM-12,26,,0,35,1.7,30,-0.9,21,-6.1,57,9,270,,28.77,6,0.03,30.07,,,744,2
43,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/2/2016 16:51,FM-15,FEW:02 35,10,0,35,1.7,30,-0.9,21,-6.1,57,8,240,,28.72,,,30.06,0,30,744,4.5
44,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/2/2016 17:51,FM-15,FEW:02 35,10,0,34,1.1,30,-1.3,21,-6.1,59,7,220,,28.72,,,30.06,0,30,744,4.5
45,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/2/2016 18:51,FM-15,CLR:00,10,0,34,1.1,30,-1.3,21,-6.1,59,8,210,,28.71,8,,30.05,0,29.99,744,5
46,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/2/2016 19:00,FM-12,CLR,,0,34,1.1,30,-1.3,21,-6.1,59,8,210,,28.74,8,0.01,30.05,,,745,5
47,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/2/2016 19:51,FM-15,CLR:00,10,0,33,0.6,29,-1.7,21,-6.1,61,6,210,,28.71,,,30.05,0,29.99,745,5
48,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/2/2016 20:51,FM-15,CLR:00,10,0,32,0,28,-2,22,-5.6,66,5,220,,28.7,,,30.04,0,29.98,745,5
49,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/2/2016 21:51,FM-15,CLR:00,10,0,31,-0.6,28,-2.4,22,-5.6,69,5,200,,28.69,8,,30.03,0,29.97,745,5
50,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/2/2016 22:00,FM-12,CLR,,0,31,-0.6,28,-2.4,22,-5.6,69,5,200,,28.72,8,0.02,30.03,,,745,5
51,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/2/2016 22:51,FM-15,CLR:00,10,0,32,0,28,-2,22,-5.6,66,7,190,,28.66,,,30,0,29.94,745,5
52,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/3/2016 5:51,FM-15,FEW:02 250,10,0,32,0,28,-2,22,-5.6,66,10,230,,28.59,,,29.93,0,29.87,745,4.5
53,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/3/2016 6:37,FM-16,BKN:07 29,10,0,31,-0.6,28,-2.4,22,-5.6,69,7,240,,28.61,,,,,29.89,745,3.5
54,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/3/2016 6:51,FM-15,BKN:07 27,10,0,32,0,28,-2,22,-5.6,66,8,240,,28.61,3,,29.95,0,29.89,745,3.5
55,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/3/2016 7:00,FM-12,26,,0,32,0,28,-2,22,-5.6,66,8,240,,28.65,3,-0.01,29.95,,,745,2
56,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/3/2016 7:51,FM-15,OVC:08 23,10,0,32,0,28,-2,22,-5.6,66,9,VRB,17,28.61,,,29.95,0,29.89,745,2.5
57,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/3/2016 8:51,FM-15,OVC:08 23,10,0,32,0,28,-2,22,-5.6,66,13,260,21,28.63,,,29.97,0,29.91,745,2.5
58,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/3/2016 9:51,FM-15,OVC:08 21,10,0,32,0,29,-1.8,23,-5,69,8,260,,28.65,3,,29.99,0,29.93,745,3
59,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/3/2016 10:00,FM-12,26,,0,32,0,29,-1.8,23,-5,69,8,260,,28.69,3,-0.04,29.99,,,745,2
60,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/3/2016 10:51,FM-15,OVC:08 21,10,0,32,0,29,-1.8,23,-5,69,14,280,,28.66,,,30,0,29.94,745,3
61,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/3/2016 11:51,FM-15,OVC:08 19,10,0,32,0,29,-1.8,23,-5,69,14,290,,28.65,,,29.99,0,29.93,745,3
62,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/3/2016 12:51,FM-15,BKN:07 19 OVC:08 27,10,0,32,0,29,-1.8,23,-5,69,10,270,,28.63,8,,29.97,0,29.91,745,3.5
63,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/3/2016 13:00,FM-12,15,,0,32,0,29,-1.8,23,-5,69,10,270,,28.67,8,0.01,29.97,,,745,2.5
64,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/3/2016 13:51,FM-15,BKN:07 24 OVC:08 29,10,0,32,0,29,-1.8,23,-5,69,11,260,,28.63,,,29.97,0,29.91,745,3.5
65,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/3/2016 14:16,FM-16,SCT:04 25 OVC:08 32,10,0,32,0,29,-1.8,23,-5,69,9,260,,28.63,,,,,29.91,745,3.5
66,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/3/2016 14:51,FM-15,BKN:07 24 OVC:08 35,10,0,33,0.6,29,-1.5,23,-5,66,14,270,,28.64,,,29.98,0,29.92,745,3.5
67,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/3/2016 15:51,FM-15,BKN:07 26 OVC:08 37,10,0,32,0,29,-1.8,23,-5,69,9,260,,28.65,3,,29.99,0,29.93,745,2
68,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/3/2016 16:00,FM-12,26,,0,32,0,29,-1.8,23,-5,69,9,260,,28.69,3,-0.02,29.99,,,745,2
69,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/3/2016 16:51,FM-15,OVC:08 24,10,0,32,0,29,-1.7,24,-4.4,73,11,280,,28.67,,,30.01,0,29.95,745,3
70,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/3/2016 17:51,FM-15,BKN:07 23 OVC:08 37,9,-SN:03 |SN:71 |,32,0,29,-1.7,24,-4.4,73,8,290,,28.69,,,30.03,T,29.97,745,-0.5
71,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/3/2016 18:29,FM-16,SCT:04 19 OVC:08 36,9,-SN:03 |SN:71 |,31,-0.6,29,-1.9,25,-3.9,79,10,300,,28.7,,,,T,29.98,745,0.5
72,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/3/2016 18:51,FM-15,SCT:04 17 OVC:08 36,9,-SN:03 |SN:71 |,31,-0.6,29,-1.9,25,-3.9,79,11,290,,28.71,1,,30.05,T,29.99,745,0.5
73,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/3/2016 19:00,FM-12,15,,0,31,-0.6,29,-1.9,25,-3.9,79,11,290,,28.74,1,-0.06,30.05,,,745,2.5
74,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/3/2016 19:12,FM-16,BKN:07 17 BKN:07 25 OVC:08 34,9,-SN:03 |SN:71 |,31,-0.6,29,-1.9,25,-3.9,79,11,290,,28.71,,,,T,29.99,745,0.5
75,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/3/2016 19:25,FM-16,BKN:07 17 OVC:08 25,2,-SN:03 |SN:71 |,31,-0.6,29,-1.7,26,-3.3,82,16,300,,28.72,,,,T,30,745,0.5
76,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/3/2016 19:39,FM-16,BKN:07 15 OVC:08 23,1.5,-SN:03 |SN:71 |,30,-1.1,28,-2.2,25,-3.9,82,10,310,,28.73,,,,0.01,30.01,745,-0.5
77,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/3/2016 19:51,FM-15,FEW:02 13 BKN:07 18 OVC:08 29,5,-SN:03 |SN:71 |,30,-1.1,28,-2,26,-3.3,85,7,300,,28.73,,,30.07,0.01,30.01,745,0.5
78,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/3/2016 20:51,FM-15,SCT:04 21 BKN:07 28 OVC:08 45,5,-SN:03 |SN:71 |,30,-1.1,27,-2.7,22,-5.6,72,13,330,,28.74,,,30.08,T,30.02,745,0.5
79,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/3/2016 21:51,FM-15,FEW:02 21 BKN:07 25 OVC:08 39,9,-SN:03 |SN:71 |,29,-1.7,26,-3.1,22,-5.6,75,10,340,,28.75,1,,30.09,T,30.03,745,0.5
80,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/3/2016 22:00,FM-12,26,,0,29,-1.7,26,-3.1,22,-5.6,75,10,340,,28.78,1,-0.04,30.09,,,745,2
81,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/3/2016 22:51,FM-15,SCT:04 29 OVC:08 46,10,-SN:03 |SN:71 |,29,-1.7,26,-3.4,20,-6.7,69,10,310,,28.75,,,30.09,T,30.03,745,0.5
82,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/4/2016 5:51,FM-15,BKN:07 50,10,0,26,-3.3,22,-5.3,14,-10,60,10,340,,28.79,,,30.14,0,30.07,745,3.5
83,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/4/2016 6:51,FM-15,SCT:04 33 BKN:07 45 OVC:08 50,10,-SN:03 |SN:71 |,26,-3.3,22,-5.4,13,-10.6,57,13,320,,28.81,3,,30.15,T,30.09,745,0.5
84,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/4/2016 7:00,FM-12,26,,0,26,-3.3,22,-5.4,13,-10.6,57,13,320,,28.84,3,-0.04,30.15,,,745,2
85,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/4/2016 7:51,FM-15,SCT:04 33 OVC:08 47,9,-SN:03 |SN:71 |,26,-3.3,22,-5.3,14,-10,60,9,340,,28.83,,,30.18,0.01,30.11,745,0.5
86,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/4/2016 8:18,FM-16,BKN:07 27 OVC:08 46,2,-SN:03 |SN:71 |,24,-4.4,22,-5.6,18,-7.8,77,16,360,,28.85,,,,T,30.13,745,0.5
87,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/4/2016 8:21,FM-16,VV:09 10,0.75,-SN:03 |SN:71 |,24,-4.4,22,-5.4,19,-7.2,81,13,350,,28.86,,,,T,30.14,745,-3
88,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/4/2016 8:33,FM-16,BKN:07 18 OVC:08 43,3,-SN:03 BR:1 |SN:71 |,23,-5,22,-5.6,20,-6.7,88,10,330,,28.86,,,,T,30.14,745,-0.5
89,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/4/2016 8:49,FM-16,BKN:07 31 OVC:08 55,3,-SN:03 |SN:71 |,25,-4,23,-5,19,-7,80,11,340,,28.87,,,,,30.15,745,0.5
90,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/4/2016 8:51,FM-15,SCT:04 18 BKN:07 31 OVC:08 55,6,-SN:03 |SN:71 |,24,-4.4,22,-5.4,19,-7.2,81,11,340,,28.87,,,30.23,0.01,30.16,745,0.5
91,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/4/2016 9:51,FM-15,SCT:04 15 SCT:04 25 BKN:07 75,9,0,24,-4.4,22,-5.6,18,-7.8,77,10,330,,28.9,3,,30.26,T,30.19,745,2.5
92,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/4/2016 10:00,FM-12,15,,0,24,-4.4,22,-5.6,18,-7.8,77,10,330,,28.94,3,-0.1,30.26,,,745,2.5
93,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/4/2016 10:37,FM-16,FEW:02 15 BKN:07 25 BKN:07 34,9,0,25,-3.9,22,-5.7,14,-10,63,16,340,,28.92,,,,,30.21,745,2.5
94,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/4/2016 10:51,FM-15,BKN:07 28 OVC:08 100,9,0,26,-3.3,23,-5.1,16,-8.9,66,18,10,,28.93,,,30.29,0,30.22,745,3.5
95,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/4/2016 11:28,FM-16,SCT:04 30 SCT:04 100,9,0,25,-3.9,22,-5.7,14,-10,63,13,360,,28.93,,,,T,30.22,745,4
96,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/4/2016 11:51,FM-15,BKN:07 32 BKN:07 100,10,0,26,-3.3,22,-5.5,12,-11.1,55,17,330,24,28.94,,,30.3,T,30.23,745,3.5
97,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/4/2016 12:51,FM-15,BKN:07 36,10,0,26,-3.3,22,-5.5,11,-11.7,53,18,350,,28.94,1,,30.3,0,30.23,745,3.5
98,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/4/2016 13:00,FM-12,41,,0,26,-3.3,22,-5.5,11,-11.7,53,18,350,,28.98,1,-0.04,30.3,,,745,2.5
99,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/4/2016 13:51,FM-15,BKN:07 38,10,0,24,-4.4,20,-6.5,10,-12.2,55,13,340,24,28.95,,,30.31,T,30.24,745,3.5
100,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/4/2016 14:51,FM-15,SCT:04 38 BKN:07 50,10,0,26,-3.3,22,-5.7,9,-12.8,48,20,340,25,28.97,,,30.33,0,30.26,745,3.5
101,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/4/2016 15:51,FM-15,FEW:02 40 SCT:04 65,10,0,23,-5,19,-7.2,6,-14.4,48,18,330,26,29.01,3,,30.37,0,30.3,745,4
102,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/4/2016 16:00,FM-12,41,,0,23,-5,19,-7.2,6,-14.4,48,18,330,,29.04,3,-0.07,30.37,,,745,2.5
103,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/4/2016 16:51,FM-15,FEW:02 40,10,0,21,-6.1,17,-8.2,4,-15.6,47,17,330,,29.03,,,30.4,0,30.32,745,4.5
104,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/4/2016 17:51,FM-15,FEW:02 40,10,0,19,-7.2,16,-9,5,-15,54,15,360,,29.07,,,30.44,0,30.36,745,4.5
105,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/4/2016 18:51,FM-15,FEW:02 36,10,0,17,-8.3,14,-10,4,-15.6,56,11,350,,29.1,3,,30.48,0,30.39,745,4.5
106,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/4/2016 19:00,FM-12,41,,0,17,-8.3,14,-10,4,-15.6,56,11,350,,29.13,3,-0.09,30.48,,,745,2.5
107,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/4/2016 19:41,FM-16,BKN:07 26,10,0,16,-8.9,13,-10.3,5,-15,62,11,360,,29.13,,,,,30.42,745,2
108,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/4/2016 19:51,FM-15,BKN:07 26,10,0,16,-8.9,13,-10.3,5,-15,62,13,10,,29.13,,,30.51,0,30.42,745,2
109,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/4/2016 20:51,FM-15,SCT:04 26,10,0,15,-9.4,13,-10.8,5,-15,64,11,340,,29.16,,,30.54,0,30.45,745,2
110,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/4/2016 21:12,FM-16,BKN:07 25,10,0,15,-9.4,12,-10.8,4,-15.6,61,16,340,,29.16,,,,,30.46,745,3.5
111,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/4/2016 21:51,FM-15,SCT:04 25,10,0,14,-10,12,-11.4,3,-16.1,61,11,340,,29.18,3,,30.57,0,30.48,745,4
112,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/4/2016 22:00,FM-12,26,,0,14,-10,12,-11.4,3,-16.1,61,11,340,,29.22,3,-0.08,30.57,,,745,2
