STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,REPORTTPYE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYPRSENTWEATHERTYPE,HOURLYDRYBULBTEMPF,HOURLYDRYBULBTEMPC,HOURLYWETBULBTEMPF,HOURLYWETBULBTEMPC,HOURLYDewPointTempF,HOURLYDewPointTempC,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindDirection,HOURLYWindGustSpeed,HOURLYStationPressure,HOURLYPressureTendency,HOURLYPressureChange,HOURLYSeaLevelPressure,HOURLYPrecip,HOURLYAltimeterSetting,DAILYSunrise,DAILYSunset
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/1/2016 0:51,FM-15,OVC:08 18,10,,30,-1.1,27,-2.7,22,-5.6,72,7,240,,28.88,8,,30.24,0,30.17,744,1705
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/1/2016 1:00,FM-12,15,,,30,-1.1,27,-2.7,22,-5.6,72,7,240,,28.92,8,0.03,30.24,,,744,1705
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/1/2016 1:51,FM-15,OVC:08 20,10,,30,-1.1,27,-2.9,21,-6.1,69,10,270,,28.88,,,30.23,0,30.17,744,1705
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/1/2016 2:51,FM-15,OVC:08 18,10,,30,-1.1,27,-2.9,21,-6.1,69,11,280,,28.88,,,30.23,0,30.17,744,1705
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/1/2016 3:51,FM-15,OVC:08 19,10,,29,-1.7,26,-3.2,21,-6.1,72,11,270,,28.87,8,,30.22,0,30.16,744,1705
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/1/2016 4:00,FM-12,15,,,29,-1.7,26,-3.2,21,-6.1,72,11,270,,28.91,8,0.01,30.22,,,744,1705
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/1/2016 4:51,FM-15,OVC:08 18,10,,29,-1.7,26,-3.2,21,-6.1,72,11,240,,28.85,,,30.19,0,30.13,744,1705
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/1/2016 5:51,FM-15,OVC:08 18,10,-SN:03 |SN:71 |,29,-1.7,26,-3.2,21,-6.1,72,13,240,23,28.84,,,30.18,T,30.12,744,1705
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/1/2016 6:51,FM-15,OVC:08 18,10,-SN:03 |SN:71 |,30,-1.1,27,-2.7,22,-5.6,72,9,240,,28.85,5,,30.19,T,30.13,744,1705
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/1/2016 7:00,FM-12,15,,,30,-1.1,27,-2.7,22,-5.6,72,9,240,,28.88,5,0.03,30.19,,,744,1705
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/1/2016 7:19,FM-16,OVC:08 18,10,,30,-1.1,27,-2.7,22,-5.6,72,10,260,21,28.85,,,,T,30.13,744,1705
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/1/2016 7:51,FM-15,OVC:08 20,10,,30,-1.1,27,-2.7,22,-5.6,72,10,250,25,28.86,,,30.2,T,30.14,744,1705
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/1/2016 8:51,FM-15,OVC:08 20,10,-SN:03 |SN:71 |,30,-1.1,27,-2.9,21,-6.1,69,15,250,21,28.85,,,30.2,T,30.13,744,1705
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/1/2016 9:51,FM-15,BKN:07 28 OVC:08 37,10,,31,-0.6,27,-2.7,19,-7.2,61,22,280,30,28.86,1,,30.2,T,30.14,744,1705
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/1/2016 10:00,FM-12,26,,,31,-0.6,27,-2.7,19,-7.2,61,22,280,,28.89,1,-0.01,30.2,,,744,1705
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/1/2016 10:06,FM-16,SCT:04 28 BKN:07 37,10,,31,-0.6,27,-2.8,18,-7.8,59,15,270,29,28.86,,,,,30.14,744,1705
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/1/2016 10:51,FM-15,FEW:02 32 BKN:07 45 BKN:07 150,10,,31,-0.6,27,-3,16,-8.9,54,14,270,28,28.86,,,30.2,0,30.14,744,1705
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/1/2016 11:51,FM-15,SCT:04 28 BKN:07 40,10,,32,0,28,-2.3,19,-7.2,59,17,260,23,28.83,,,30.17,T,30.11,744,1705
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/1/2016 12:51,FM-15,FEW:02 30 BKN:07 41,10,,34,1.1,29,-1.7,17,-8.3,50,10,250,28,28.79,8,,30.14,0,30.07,744,1705
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/1/2016 13:00,FM-12,26,,,34,1.1,29,-1.7,17,-8.3,50,10,250,,28.82,8,0.06,30.14,,,744,1705
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/1/2016 13:51,FM-15,BKN:07 39,10,,33,0.6,28,-2.1,17,-8.3,52,14,250,23,28.78,,,30.12,0,30.06,744,1705
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/1/2016 14:51,FM-15,BKN:07 39 BKN:07 47,10,,35,1.7,30,-1.2,18,-7.8,50,11,270,20,28.77,,,30.12,0,30.05,744,1705
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/1/2016 15:51,FM-15,BKN:07 43 BKN:07 55,10,,34,1.1,29,-1.7,16,-8.9,48,15,260,22,28.79,5,,30.13,0,30.07,744,1705
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/1/2016 16:00,FM-12,41,,,34,1.1,29,-1.7,16,-8.9,48,15,260,,28.82,5,0.01,30.13,,,744,1705
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/1/2016 16:51,FM-15,BKN:07 44 BKN:07 55,10,,33,0.6,28,-2.2,16,-8.9,49,10,260,24,28.8,,,30.14,0,30.08,744,1705
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/1/2016 17:51,FM-15,BKN:07 44,10,,32,0,27,-2.6,16,-8.9,52,13,250,18,28.8,,,30.14,0,30.08,744,1705
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/1/2016 18:51,FM-15,BKN:07 40,10,,32,0,27,-2.5,17,-8.3,54,14,260,21,28.81,3,,30.16,0,30.09,744,1705
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/1/2016 19:00,FM-12,41,,,32,0,27,-2.5,17,-8.3,54,14,260,,28.84,3,-0.03,30.16,,,744,1706
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/1/2016 19:51,FM-15,OVC:08 38,10,,32,0,28,-2.4,18,-7.8,56,16,280,21,28.82,,,30.17,0,30.1,744,1706
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/1/2016 20:51,FM-15,OVC:08 36,10,,31,-0.6,27,-2.9,17,-8.3,56,17,270,26,28.83,,,30.17,0,30.11,744,1706
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/1/2016 21:51,FM-15,OVC:08 32,10,,31,-0.6,27,-2.9,17,-8.3,56,14,260,21,28.84,3,,30.18,0,30.12,744,1706
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/1/2016 22:00,FM-12,26,,,31,-0.6,27,-2.9,17,-8.3,56,14,260,,28.87,3,-0.02,30.18,,,744,1706
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/1/2016 22:45,FM-16,OVC:08 29,10,,30,-1,26,-3.2,18,-8,59,10,250,,28.84,,,,,30.12,744,1706
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/1/2016 22:51,FM-15,OVC:08 29,10,,30,-1.1,26,-3.2,18,-7.8,61,10,240,,28.84,,,30.19,0,30.12,744,1706
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/1/2016 23:51,FM-15,OVC:08 28,10,,29,-1.7,26,-3.5,19,-7.2,66,9,320,,28.85,,,30.19,0,30.13,744,1706
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/2/2016 0:51,FM-15,OVC:08 24,10,,28,-2.2,25,-3.9,19,-7.2,69,7,290,,28.84,0,,30.18,0,30.12,744,1706
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/2/2016 1:00,FM-12,26,,,28,-2.2,25,-3.9,19,-7.2,69,7,290,,28.87,,0.01,30.18,,,744,1706
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/2/2016 1:51,FM-15,OVC:08 23,10,,28,-2.2,25,-4,18,-7.8,66,8,260,,28.84,,,30.18,0,30.12,744,1706
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/2/2016 2:51,FM-15,OVC:08 21,10,,27,-2.8,24,-4.3,19,-7.2,72,6,270,,28.83,,,30.17,0,30.11,744,1706
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/2/2016 3:51,FM-15,OVC:08 20,10,,26,-3.3,23,-4.8,18,-7.8,71,10,270,,28.83,8,,30.17,0,30.11,744,1706
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/2/2016 4:00,FM-12,26,,,26,-3.3,23,-4.8,18,-7.8,71,10,270,,28.86,8,0.01,30.17,,,744,1706
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/2/2016 4:51,FM-15,OVC:08 20,10,,27,-2.8,24,-4.3,19,-7.2,72,6,240,,28.82,,,30.16,0,30.1,744,1706
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/2/2016 5:51,FM-15,OVC:08 18,10,,27,-2.8,24,-4.4,18,-7.8,69,10,230,,28.82,,,30.16,0,30.1,744,1706
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/2/2016 6:51,FM-15,OVC:08 18,10,,27,-2.8,24,-4.3,19,-7.2,72,8,250,,28.82,6,,30.16,0,30.1,744,1706
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/2/2016 7:00,FM-12,15,,,27,-2.8,24,-4.3,19,-7.2,72,8,250,,28.85,6,0.01,30.16,,,744,1706
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/2/2016 7:51,FM-15,OVC:08 18,10,,27,-2.8,24,-4.3,19,-7.2,72,9,220,,28.81,,,30.16,0,30.09,744,1706
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/2/2016 8:51,FM-15,OVC:08 16,10,,27,-2.8,25,-4.1,20,-6.7,75,10,260,18,28.83,,,30.18,0,30.11,744,1706
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/2/2016 9:51,FM-15,OVC:08 16,10,,28,-2.2,25,-3.8,20,-6.7,72,16,230,22,28.83,0,,30.17,0,30.11,744,1706
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/2/2016 10:00,FM-12,15,,,28,-2.2,25,-3.8,20,-6.7,72,16,230,,28.86,,0.01,30.17,,,744,1706
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/2/2016 10:51,FM-15,OVC:08 16,10,,28,-2.2,25,-3.6,21,-6.1,75,10,260,,28.82,,,30.17,0,30.1,744,1706
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/2/2016 11:51,FM-15,OVC:08 18,10,,29,-1.7,26,-3.2,21,-6.1,72,10,270,,28.8,,,30.14,0,30.08,744,1706
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/2/2016 12:51,FM-15,OVC:08 23,10,,30,-1.1,27,-2.9,21,-6.1,69,8,250,,28.76,8,,30.1,0,30.04,744,1706
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/2/2016 13:00,FM-12,26,,,30,-1.1,27,-2.9,21,-6.1,69,8,250,,28.79,8,0.06,30.1,,,744,1706
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/2/2016 13:51,FM-15,OVC:08 27,10,,32,0,28,-2.1,21,-6.1,64,10,260,,28.74,,,30.08,0,30.02,744,1706
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/2/2016 14:51,FM-15,OVC:08 28,10,,33,0.6,29,-1.7,21,-6.1,61,8,250,,28.73,,,30.07,0,30.01,744,1706
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/2/2016 15:18,FM-16,BKN:07 31,10,,34,1.1,30,-1.3,21,-6.1,59,6,250,,28.73,,,,,30.01,744,1706
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/2/2016 15:51,FM-15,SCT:04 31,10,,35,1.7,30,-0.9,21,-6.1,57,9,270,,28.73,6,,30.07,0,30.01,744,1706
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/2/2016 16:00,FM-12,26,,,35,1.7,30,-0.9,21,-6.1,57,9,270,,28.77,6,0.03,30.07,,,744,1706
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/2/2016 16:51,FM-15,FEW:02 35,10,,35,1.7,30,-0.9,21,-6.1,57,8,240,,28.72,,,30.06,0,30,744,1706
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/2/2016 17:51,FM-15,FEW:02 35,10,,34,1.1,30,-1.3,21,-6.1,59,7,220,,28.72,,,30.06,0,30,744,1706
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/2/2016 18:51,FM-15,CLR:00,10,,34,1.1,30,-1.3,21,-6.1,59,8,210,,28.71,8,,30.05,0,29.99,744,1706
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/2/2016 19:00,FM-12,,,,34,1.1,30,-1.3,21,-6.1,59,8,210,,28.74,8,0.01,30.05,,,745,1707
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/2/2016 19:51,FM-15,CLR:00,10,,33,0.6,29,-1.7,21,-6.1,61,6,210,,28.71,,,30.05,0,29.99,745,1707
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/2/2016 20:51,FM-15,CLR:00,10,,32,0,28,-2,22,-5.6,66,5,220,,28.7,,,30.04,0,29.98,745,1707
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/2/2016 21:51,FM-15,CLR:00,10,,31,-0.6,28,-2.4,22,-5.6,69,5,200,,28.69,8,,30.03,0,29.97,745,1707
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/2/2016 22:00,FM-12,,,,31,-0.6,28,-2.4,22,-5.6,69,5,200,,28.72,8,0.02,30.03,,,745,1707
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/2/2016 22:51,FM-15,CLR:00,10,,32,0,28,-2,22,-5.6,66,7,190,,28.66,,,30,0,29.94,745,1707
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/2/2016 23:51,FM-15,CLR:00,10,,33,0.6,29,-1.6,22,-5.6,64,10,210,20,28.63,,,29.97,0,29.91,745,1707
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/3/2016 0:51,FM-15,CLR:00,10,,34,1.1,30,-1.2,22,-5.6,61,11,210,,28.62,6,,29.96,0,29.9,745,1707
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/3/2016 1:00,FM-12,,,,34,1.1,30,-1.2,22,-5.6,61,11,210,,28.66,6,0.06,29.96,,,745,1707
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/3/2016 1:51,FM-15,CLR:00,10,,34,1.1,30,-1.2,22,-5.6,61,8,220,,28.63,,,29.97,0,29.91,745,1707
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/3/2016 2:51,FM-15,CLR:00,10,,34,1.1,30,-1.2,22,-5.6,61,15,220,,28.61,,,29.94,0,29.88,745,1707
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/3/2016 3:51,FM-15,CLR:00,10,,33,0.6,29,-1.6,22,-5.6,64,10,210,,28.61,8,,29.93,0,29.88,745,1707
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/3/2016 4:00,FM-12,,,,33,0.6,29,-1.6,22,-5.6,64,10,210,,28.64,8,0.03,29.93,,,745,1707
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/3/2016 4:51,FM-15,CLR:00,10,,32,0,28,-2.1,21,-6.1,64,8,230,,28.59,,,29.92,0,29.87,745,1707
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/3/2016 5:51,FM-15,FEW:02 250,10,,32,0,28,-2,22,-5.6,66,10,230,,28.59,,,29.93,0,29.87,745,1707
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/3/2016 6:37,FM-16,BKN:07 29,10,,31,-0.6,28,-2.4,22,-5.6,69,7,240,,28.61,,,,,29.89,745,1707
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/3/2016 6:51,FM-15,BKN:07 27,10,,32,0,28,-2,22,-5.6,66,8,240,,28.61,3,,29.95,0,29.89,745,1707
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/3/2016 7:00,FM-12,26,,,32,0,28,-2,22,-5.6,66,8,240,,28.65,3,-0.01,29.95,,,745,1707
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/3/2016 7:51,FM-15,OVC:08 23,10,,32,0,28,-2,22,-5.6,66,9,VRB,17,28.61,,,29.95,0,29.89,745,1707
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/3/2016 8:51,FM-15,OVC:08 23,10,,32,0,28,-2,22,-5.6,66,13,260,21,28.63,,,29.97,0,29.91,745,1707
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/3/2016 9:51,FM-15,OVC:08 21,10,,32,0,29,-1.8,23,-5,69,8,260,,28.65,3,,29.99,0,29.93,745,1707
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/3/2016 10:00,FM-12,26,,,32,0,29,-1.8,23,-5,69,8,260,,28.69,3,-0.04,29.99,,,745,1707
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/3/2016 10:51,FM-15,OVC:08 21,10,,32,0,29,-1.8,23,-5,69,14,280,,28.66,,,30,0,29.94,745,1707
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/3/2016 11:51,FM-15,OVC:08 19,10,,32,0,29,-1.8,23,-5,69,14,290,,28.65,,,29.99,0,29.93,745,1707
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/3/2016 12:51,FM-15,BKN:07 19 OVC:08 27,10,,32,0,29,-1.8,23,-5,69,10,270,,28.63,8,,29.97,0,29.91,745,1707
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/3/2016 13:00,FM-12,15,,,32,0,29,-1.8,23,-5,69,10,270,,28.67,8,0.01,29.97,,,745,1707
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/3/2016 13:51,FM-15,BKN:07 24 OVC:08 29,10,,32,0,29,-1.8,23,-5,69,11,260,,28.63,,,29.97,0,29.91,745,1707
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/3/2016 14:16,FM-16,SCT:04 25 OVC:08 32,10,,32,0,29,-1.8,23,-5,69,9,260,,28.63,,,,,29.91,745,1707
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/3/2016 14:51,FM-15,BKN:07 24 OVC:08 35,10,,33,0.6,29,-1.5,23,-5,66,14,270,,28.64,,,29.98,0,29.92,745,1707
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/3/2016 15:51,FM-15,BKN:07 26 OVC:08 37,10,,32,0,29,-1.8,23,-5,69,9,260,,28.65,3,,29.99,0,29.93,745,1707
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/3/2016 16:00,FM-12,26,,,32,0,29,-1.8,23,-5,69,9,260,,28.69,3,-0.02,29.99,,,745,1707
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/3/2016 16:51,FM-15,OVC:08 24,10,,32,0,29,-1.7,24,-4.4,73,11,280,,28.67,,,30.01,0,29.95,745,1707
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/3/2016 17:51,FM-15,BKN:07 23 OVC:08 37,9,-SN:03 |SN:71 |,32,0,29,-1.7,24,-4.4,73,8,290,,28.69,,,30.03,T,29.97,745,1707
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/3/2016 18:29,FM-16,SCT:04 19 OVC:08 36,9,-SN:03 |SN:71 |,31,-0.6,29,-1.9,25,-3.9,79,10,300,,28.7,,,,T,29.98,745,1707
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/3/2016 18:51,FM-15,SCT:04 17 OVC:08 36,9,-SN:03 |SN:71 |,31,-0.6,29,-1.9,25,-3.9,79,11,290,,28.71,1,,30.05,T,29.99,745,1707
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/3/2016 19:00,FM-12,15,,,31,-0.6,29,-1.9,25,-3.9,79,11,290,,28.74,1,-0.06,30.05,,,745,1707
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/3/2016 19:12,FM-16,BKN:07 17 BKN:07 25 OVC:08 34,9,-SN:03 |SN:71 |,31,-0.6,29,-1.9,25,-3.9,79,11,290,,28.71,,,,T,29.99,745,1707
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/3/2016 19:25,FM-16,BKN:07 17 OVC:08 25,2,-SN:03 |SN:71 |,31,-0.6,29,-1.7,26,-3.3,82,16,300,,28.72,,,,T,30,745,1707
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/3/2016 19:39,FM-16,BKN:07 15 OVC:08 23,1.5,-SN:03 |SN:71 |,30,-1.1,28,-2.2,25,-3.9,82,10,310,,28.73,,,,0.01,30.01,745,1707
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/3/2016 19:51,FM-15,FEW:02 13 BKN:07 18 OVC:08 29,5,-SN:03 |SN:71 |,30,-1.1,28,-2,26,-3.3,85,7,300,,28.73,,,30.07,0.01,30.01,745,1707
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/3/2016 20:51,FM-15,SCT:04 21 BKN:07 28 OVC:08 45,5,-SN:03 |SN:71 |,30,-1.1,27,-2.7,22,-5.6,72,13,330,,28.74,,,30.08,T,30.02,745,1707
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/3/2016 21:51,FM-15,FEW:02 21 BKN:07 25 OVC:08 39,9,-SN:03 |SN:71 |,29,-1.7,26,-3.1,22,-5.6,75,10,340,,28.75,1,,30.09,T,30.03,745,1707
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/3/2016 22:00,FM-12,26,,,29,-1.7,26,-3.1,22,-5.6,75,10,340,,28.78,1,-0.04,30.09,,,745,1707
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/3/2016 22:51,FM-15,SCT:04 29 OVC:08 46,10,-SN:03 |SN:71 |,29,-1.7,26,-3.4,20,-6.7,69,10,310,,28.75,,,30.09,T,30.03,745,1707
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/3/2016 23:51,FM-15,FEW:02 29 OVC:08 47,10,-SN:03 |SN:71 |,28,-2.2,25,-3.9,19,-7.2,69,11,320,,28.74,,,30.09,T,30.02,745,1707
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/4/2016 0:51,FM-15,OVC:08 50,10,-SN:03 |SN:71 |,28,-2.2,25,-3.9,19,-7.2,69,13,330,,28.74,8,,30.08,T,30.02,745,1707
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/4/2016 1:00,FM-12,57,,,28,-2.2,25,-3.9,19,-7.2,69,13,330,,28.77,8,0.01,30.08,,,745,1707
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/4/2016 1:22,FM-16,BKN:07 22 OVC:08 50,4,-SN:03 |SN:71 |,27,-2.8,25,-4.1,20,-6.7,75,9,330,,28.74,,,,T,30.02,745,1707
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/4/2016 1:51,FM-15,BKN:07 20 OVC:08 26,7,-SN:03 |SN:71 |,27,-2.8,25,-4,21,-6.1,78,9,340,,28.74,,,30.09,T,30.02,745,1707
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/4/2016 2:51,FM-15,FEW:02 16 BKN:07 23 OVC:08 31,8,-SN:03 |SN:71 |,26,-3.3,24,-4.5,20,-6.7,78,10,340,,28.76,,,30.11,0.01,30.04,745,1707
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/4/2016 3:51,FM-15,FEW:02 18 SCT:04 25 OVC:08 50,10,,26,-3.3,24,-4.5,20,-6.7,78,10,320,,28.76,1,,30.11,T,30.04,745,1707
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/4/2016 4:00,FM-12,15,,,26,-3.3,24,-4.5,20,-6.7,78,10,320,,28.79,1,-0.03,30.11,,,745,1707
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/4/2016 4:51,FM-15,OVC:08 50,10,,26,-3.3,22,-5.3,14,-10,60,11,320,,28.77,,,30.12,0,30.05,745,1707
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/4/2016 5:51,FM-15,BKN:07 50,10,,26,-3.3,22,-5.3,14,-10,60,10,340,,28.79,,,30.14,0,30.07,745,1707
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/4/2016 6:51,FM-15,SCT:04 33 BKN:07 45 OVC:08 50,10,-SN:03 |SN:71 |,26,-3.3,22,-5.4,13,-10.6,57,13,320,,28.81,3,,30.15,T,30.09,745,1707
WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,1/4/2016 7:00,FM-12,26,,,26,-3.3,22,-5.4,13,-10.6,57,13,320,,28.84,3,-0.04,30.15,,,745,1707
